symbol,timestamp,close,avg20_vol,bias,prob_up_1d,pred_ret_1d_pct,pred_ret_3d_pct,pred_ret_5d_pct,prob_up_5d,global_hits,actionable,hit_rate_1d_%,mae_1d_%,rmse_1d_%,pearson_r_1d,hit_rate_5d_%,mae_5d_%,rmse_5d_%,pearson_r_5d,D_atr14,D_cpr_width_pct,long_score,short_score,notes
AUROPHARMA,2025-12-23 00:00:00+05:30,1218.0,695866.1,LONG,0.3255150554675118,,-0.1680400801647278,-1.1821358730802451,0.3811797440226827,175,True,47.75808133472367,1.3809941263303929,1.8091118571126608,0.5965900257543469,62.94416243654823,2.9965390882289813,3.978649857989193,0.3852586788623188,24.70436656678545,-0.1724137931034408,6.5,0.0,
CHENNPETRO,2025-12-23 00:00:00+05:30,861.8,1761354.45,LONG,0.3090931312637497,,3.775947668018796,3.218848040623648,0.6681330054697583,41,True,51.34575569358178,2.2044996120999145,3.2394254311034256,0.6841750725305532,60.60606060606061,5.712755415400978,7.875695798074441,0.264665688832159,35.435772115663205,-1.7560145432041323,4.0,2.0,
FEDERALBNK,2025-12-23 00:00:00+05:30,265.45,6797793.25,LONG,0.3090931312637497,,1.4936179534395044,2.4345629745547823,0.751539373113503,92,True,52.609603340292274,1.149364923887057,1.5880593188562482,0.6771716890492863,58.16326530612245,2.8217067618523126,3.4538020584160054,0.2254495195008269,4.361769591961024,-0.5650781691467319,7.0,0.0,
MRPL,2025-12-23 00:00:00+05:30,146.66,3570100.75,SHORT,0.3090931312637497,,2.1208667635552936,1.8609488274331296,0.5991291911612527,41,True,48.50669412976313,2.0127241163709755,3.10475919049902,0.6768308520156324,64.14141414141415,4.792442671539209,6.881561129187425,0.3688752315523276,5.474846380193171,-0.8136733487885777,2.5,3.5,
RRKABEL,2025-12-23 00:00:00+05:30,1526.4,233331.75,LONG,0.3090931312637497,,1.2440329260756302,1.1201317359101763,0.5907665609478623,231,True,48.42883548983364,1.5090403710953733,2.2367017327144247,0.524252874319207,71.17117117117117,3.364973707256022,5.006165834509647,0.4423372101421602,43.37271764762688,-0.1048218029350045,7.0,0.0,
VOLTAS,2025-12-23 00:00:00+05:30,1385.6,602895.0,LONG,0.3090931312637497,,0.2528776669290261,0.2776801780666421,0.527950905234621,298,True,51.47679324894515,1.3663958444668958,1.8761901875385865,0.5241016229018393,65.65656565656566,2.8925146817100558,3.974718473292282,0.4274308631119167,31.30692405547644,0.0745765973825998,6.0,0.5,
UJJIVANSFB,2025-12-23 00:00:00+05:30,53.27,8739632.65,LONG,0.3090931312637497,,0.8107366364711973,0.2532601431644317,0.5191652881013318,14,True,47.36842105263158,1.6848036187450883,2.344171549567442,0.6190730023360668,60.0,4.328154865382003,5.594391893719049,0.3297200672829262,1.4610193285562438,-0.4004755647331031,4.5,0.0,
EGOLD,2025-12-23 00:00:00+05:30,136.5,694877.65,LONG,0.3090931312637497,,0.4252977354057858,0.1113461882189559,0.5186716209584168,377,True,54.616895874263264,0.8103536642563632,1.4092977695725737,0.4694081036019561,55.23809523809524,2.0871339323580624,2.641677130150477,0.2017835922848141,2.742047495324387,-0.0244200244200438,7.5,0.5,
ARVIND,2025-12-23 00:00:00+05:30,317.85,292753.5,SHORT,0.3090931312637497,,0.8075189426405694,0.01618649989424,0.5012076553835134,25,True,47.22222222222222,1.810480586437913,2.480292124291673,0.7313424551771317,59.5959595959596,4.2988894711481365,5.405604203353215,0.3519504703159862,9.60400165159417,-0.298883120968989,0.5,4.5,
LAXMIDENTL,2025-12-23 00:00:00+05:30,266.35,480775.85,SHORT,0.3090931312637497,,-0.2435204328574117,-0.3678806811570579,0.4789122049206773,92,True,40.70796460176991,2.1750247407363497,3.147432944356426,0.7282573938989253,63.04347826086956,5.5455596466572645,7.236872316067155,0.5526720422786771,10.413667975583463,0.0625743069895358,2.0,5.5,
APTUS,2025-12-23 00:00:00+05:30,282.35,995518.45,SHORT,0.3090931312637497,,0.1001404863060322,-0.5337717918414171,0.4508952313778394,25,True,46.91099476439791,1.5731371649662964,2.195048941910421,0.7117596880485131,61.61616161616162,3.227605924719608,4.220242772102376,0.3565314718275233,6.8590493192785456,-0.0826397497196205,1.0,4.0,
CHAMBLFERT,2025-12-23 00:00:00+05:30,468.9,1243538.7,LONG,0.3090931312637497,,-1.2067275098815806,-1.6673125313954018,0.3586189169052941,231,True,51.74537987679671,1.5732730481701211,2.2618979474462546,0.7003036069658446,63.63636363636363,3.5287605749457445,4.693548058008022,0.3659879139660099,12.26225394179508,0.1386223075282527,5.0,2.5,
ELECTCAST,2025-12-23 00:00:00+05:30,77.27,1135329.7,LONG,0.3090931312637497,,-1.4299030865426663,-2.038644639861419,0.3674722085209947,175,True,48.35728952772074,2.0470167434411435,2.771210503619281,0.7490559978362094,69.03553299492386,4.253289965153196,5.562398804190368,0.5627795145404435,2.63821683264384,0.5866873732798227,5.0,2.5,
GOLDIAM,2025-12-23 00:00:00+05:30,367.05,387038.15,LONG,0.2811183454615091,,1.6241152831937613,0.6718912536802637,0.5399608674994122,14,True,45.73484069886948,2.1019979210380946,3.1936259902267823,0.6965850282066014,63.775510204081634,4.379647449702423,6.294170306580651,0.4255501757683796,11.485429168019875,-0.635699041910709,2.0,2.0,
SWIGGY,2025-12-23 00:00:00+05:30,405.05,13005038.3,LONG,0.2742737923286793,,0.1220500994684715,0.7160792768864884,0.5502165024986395,129,True,48.33948339483395,2.0781952313909247,2.8134879249463647,0.7652622729799068,56.36363636363637,4.633545133448393,5.9147830463707,0.4269284427649462,13.575927594859383,0.250997819199272,4.5,1.5,
ATGL,2025-12-23 00:00:00+05:30,563.4,362047.2,SHORT,0.2742737923286793,,0.6264175979570425,0.5610368390292835,0.5270523251203681,7,True,45.82463465553236,2.04315315048939,3.2922575920734225,0.5076179087197108,65.15151515151516,4.582609931111952,8.371327498284769,0.4133302965816481,11.36192313604556,-0.3845698733877782,0.5,5.0,
UPL,2025-12-23 00:00:00+05:30,781.0,2383263.0,LONG,0.2742737923286793,,0.321802882769476,0.4794552700973534,0.5523637847639247,377,True,50.73529411764706,1.2311216760331636,1.66919835362057,0.6740049591182257,61.61616161616162,2.6222362203738583,3.4153053036154644,0.3149593380270291,16.091893599317494,0.0512163892445699,7.5,0.5,
CAMS,2025-12-23 00:00:00+05:30,760.2,1371358.05,SHORT,0.2742737923286793,,0.4895731534672792,-0.0098617826814704,0.4991068230555399,25,True,49.740394600207686,1.4976802275048244,2.013949110744087,0.6509459121855682,55.83756345177665,3.268142891743788,4.207650093112077,0.2884627738542186,18.70098990935768,-0.0701569762343502,1.5,2.0,
NAZARA,2025-12-23 00:00:00+05:30,241.2,1887775.35,LONG,0.2742737923286793,,0.2552845495699046,-0.2941902472901996,0.4799751779191213,129,True,46.63212435233161,1.7247005798587025,2.5618428491131047,0.6614357143321233,63.63636363636363,4.1638646189572,6.009941605498812,0.399101935781057,10.357306029029091,-0.1727473742399194,2.0,2.0,
LODHA,2025-12-23 00:00:00+05:30,1082.8,926588.65,SHORT,0.2742737923286793,,0.582931020255852,-0.2985919390691282,0.4789634260769531,41,True,50.718685831622174,1.9019422925604212,2.611713517481572,0.6258031578093706,60.60606060606061,4.250585473067136,5.514778708716057,0.3728232784052561,27.476111198755014,-0.2585888437384306,3.0,3.5,
PRESTIGE,2025-12-23 00:00:00+05:30,1604.8,406288.3,SHORT,0.2742737923286793,,0.3887648101478561,-0.5452034209405239,0.4573327590652416,63,True,50.15416238437821,1.8034029537200007,2.3851516605735488,0.605790591278627,62.62626262626262,4.025594507921593,5.188256742864349,0.3630175520363019,44.52286455121924,-0.1287803256895941,3.5,4.0,
OIL,2025-12-23 00:00:00+05:30,410.25,1424879.6,SHORT,0.2742737923286793,,-0.3313040744794413,-0.6765961937672655,0.4520587219564238,129,True,52.697095435684645,1.666743810513505,2.389581234766029,0.7057149536735519,61.61616161616162,3.812652941924167,5.3439077557115,0.37411048619249,7.816200797991094,0.0040625634775506,2.5,4.0,
TATACAP,2025-12-23 00:00:00+05:30,344.0,2315006.95,LONG,0.2742737923286793,,-1.0743438737147946,-0.8551338034355163,0.3494578323586419,175,True,46.93877551020408,0.9001592013510602,1.1737746454174,0.6378336453530392,80.0,1.4382688038722895,1.7360783478301909,0.6442452592369414,5.962280221847152,1.022286821705422,3.2,2.2,
CEIGALL,2025-12-23 00:00:00+05:30,248.84,257715.85,LONG,0.2742737923286793,,0.0288644519211652,-1.0788168214378673,0.3976131840815486,175,True,41.88790560471976,1.5074240761928266,1.9591744375894855,0.7348682067494485,61.19402985074627,3.0654154116675016,3.8716598697521856,0.2787479000906007,8.216531810373331,-0.6309275036167792,3.0,2.5,
TFCILTD,2025-12-23 00:00:00+05:30,64.88,6630872.8,LONG,0.2687697160883281,,0.3540718624702115,-0.361729268253997,0.4782208142596629,92,True,47.62407602956706,2.177121649153266,3.09705898051665,0.638073476164154,66.15384615384616,4.924896241748742,6.551807606272535,0.468987141586179,2.3866396759668933,-0.313399095766565,4.0,1.5,
NH,2025-12-23 00:00:00+05:30,1876.6,334271.35,LONG,0.2687697160883281,,0.3719043643096734,-0.6590148503638615,0.4285554992058948,41,True,50.52301255230125,1.3536144455138883,1.839411454555736,0.4629999078168242,61.11111111111112,2.83613314608138,3.6304344200595007,0.3866527332493438,56.6799030311798,-0.2753206152971848,4.5,0.5,
ITI,2025-12-23 00:00:00+05:30,310.35,2325735.3,LONG,0.2687697160883281,,-0.0362983159874927,-0.9306151182503902,0.4516586856397397,298,True,43.80252100840336,2.054579961451713,3.3889277142052623,0.6560398677321215,66.83937823834196,4.674599365608829,7.245172915328665,0.3649314106594088,9.940841210562326,-0.171848987702047,6.0,1.5,
TIPSMUSIC,2025-12-23 00:00:00+05:30,527.1,263215.6,SHORT,0.2612859097127222,,1.491137093213998,1.9004545906456072,0.6324567122386195,14,True,48.251028806584365,1.8359794338960287,2.429670142334943,0.7297749550847855,67.67676767676768,4.208303003519983,5.588858146233997,0.532801898059861,19.6461189119414,-0.5628280528678993,0.5,4.0,
SBFC,2025-12-23 00:00:00+05:30,104.8,1144837.35,SHORT,0.2612859097127222,,0.4564146976267213,-0.1512551998899202,0.4847650558287224,41,True,47.72727272727273,1.40343011523537,2.022568953981517,0.7107309313615671,69.23076923076923,3.043027540686758,4.203251638612777,0.4003536384747948,2.418525517724739,-0.3625954198473239,2.0,3.5,
SALZERELEC,2025-12-23 00:00:00+05:30,694.65,255167.8,SHORT,0.2612859097127222,,0.5516941210973577,-0.1554922918470099,0.4913134354919306,41,True,48.36065573770492,2.247976175326812,3.2145482118070947,0.7014910421909698,67.17171717171718,4.925608753437942,6.73260992884883,0.5285089079437632,23.845424658145845,-0.3430984428609284,1.0,4.0,
SAMHI,2025-12-23 00:00:00+05:30,181.95,836979.1,SHORT,0.2612859097127222,,0.1277119994096336,-0.263529105265999,0.4769351035022364,92,True,47.61904761904762,1.7305167940031303,2.3347331982641983,0.7671416646004646,58.035714285714285,3.568988523123448,4.6187578248759324,0.3325570963080467,5.158879361637694,0.0128240359072888,1.5,2.5,
SAILIFE,2025-12-23 00:00:00+05:30,901.8,256075.8,LONG,0.2612859097127222,,0.2357944224088795,-0.315441359861805,0.4693642942237778,231,True,52.20883534136546,1.62208769697655,2.3896821603752896,0.6717056584267462,74.0,2.844993631068119,3.638925835861585,0.5153827345632274,24.37190340390725,-0.5304206402010508,6.5,0.0,
DMART,2025-12-23 00:00:00+05:30,3828.2,309962.45,SHORT,0.2612859097127222,,-0.0267624237378548,-0.3988086065319053,0.4567582864629808,63,True,49.26470588235294,1.3015537323950388,1.7916379070449584,0.2438937750072976,63.63636363636363,2.758840945605705,3.7447919221737305,0.4106599818699797,67.87704000971692,0.0827194678090502,2.5,5.0,
ADANIGREEN,2025-12-23 00:00:00+05:30,1016.9,1926485.9,LONG,0.2612859097127222,,0.2736961535216373,-0.5081563500267177,0.476049578623249,14,True,47.15615305067218,2.214782136772665,3.361221459648899,0.4730992078743648,71.06598984771574,4.87693341712437,8.04922610804662,0.4281184648042464,25.538729324735307,-0.2130658537384937,2.5,1.5,
CARBORUNIV,2025-12-23 00:00:00+05:30,851.55,446952.0,SHORT,0.2612859097127222,,-0.6860721567837832,-1.0553068194421873,0.397279709166782,3,True,47.4768280123584,1.450509673480537,1.9302892196589,0.5493715528411475,65.15151515151516,2.856476558787347,3.874752131688988,0.3826258364749967,24.293142061167515,0.4168868533849985,0.5,3.5,
SHRINGARMS,2025-12-23 00:00:00+05:30,226.52,1379934.1,LONG,0.2612859097127222,,-0.5004050762809156,-1.5405986859315135,0.4072530168492473,298,True,54.54545454545455,1.606702100967227,2.0974771625536186,0.7402551473853621,53.84615384615385,5.430923817348688,7.068244692140547,-0.2070241982738307,8.462239150231923,-0.4076166931543746,8.0,0.5,
TMB,2025-12-23 00:00:00+05:30,513.4,274041.45,LONG,0.2612859097127222,,-1.2757157204205616,-1.973133496627808,0.243015028137847,129,True,43.9374185136897,0.9838225499352388,1.436978524379222,0.594099032083025,64.81481481481481,2.0449563213325934,3.089810577534497,0.4441402597260164,14.5267612114927,0.6882223087910381,7.0,0.5,
BLISSGVS,2025-12-23 00:00:00+05:30,179.0,5193695.9,LONG,0.2464701511023036,,-0.1216976847122693,0.5575928856227905,0.5360292633682116,298,True,44.27402862985685,1.879246827031964,2.8451601586035986,0.7003830721402163,55.55555555555556,4.464700089825008,6.002037682422039,0.3389659462954562,9.647022234776056,0.4711359404096678,8.5,0.0,
PWL,2025-12-23 00:00:00+05:30,134.51,30949481.85,SHORT,0.2464701511023036,,0.6754342953385556,-0.0955390348511024,0.4915822103412355,92,True,36.0,2.837162392099117,3.4115329227028184,0.8084504199145394,60.0,3.5302113413399843,4.592787277730809,0.5586133469381407,10.268716117844768,-0.3345476172775174,1.0,2.5,
GODREJPROP,2025-12-23 00:00:00+05:30,2019.5,445175.4,SHORT,0.2464701511023036,,0.6057751053009532,-0.3724985846237568,0.4688148521832358,25,True,53.13463514902364,1.71352724984613,2.297203000937944,0.4389472061492959,64.64646464646465,3.41104738478248,4.426883622468874,0.534325498764078,49.61231785037199,-0.2888503755054956,1.5,5.0,
TATACOMM,2025-12-23 00:00:00+05:30,1793.7,233717.7,LONG,0.2464701511023036,,0.39305680253194,-0.5199074794718994,0.4482718012518437,41,True,48.37696335078534,1.4293875212878369,1.909358792956849,0.458576050552308,66.66666666666667,2.9684567818675838,3.9172602903608897,0.4238250701427163,44.55021437289556,-0.2657449220419735,4.5,1.5,
JUNIORBEES,2025-12-23 00:00:00+05:30,742.79,302709.0,LONG,0.2464701511023036,,-0.1673251712846476,-0.7551145391186284,0.3847322541094464,377,True,59.34873949579832,0.778708489247368,1.0729590380056684,0.4330245089924663,63.63636363636363,1.853347419531189,2.37687890384297,0.3738409288474548,11.227213079697012,0.2055313973891197,7.0,1.5,
M&M,2025-12-23 00:00:00+05:30,3625.1,1891106.9,LONG,0.2464701511023036,,-0.2138233941353027,-0.7624061431336797,0.4178632260924597,129,True,54.07098121085595,1.3210390157873966,1.740832176156779,0.3625484203408994,67.17171717171718,2.6091749714254284,3.367477881480685,0.4973603462624553,60.02241515724228,0.070802644524747,5.0,0.5,
HSCL,2025-12-23 00:00:00+05:30,481.75,1533392.45,LONG,0.2437037037037037,,1.640078985882497,2.197259582737316,0.6356542380343558,175,True,48.61821903787104,1.8767812943263849,2.625724796625593,0.7320534015325394,65.81632653061224,4.748865764839721,6.228796337011842,0.5875574163924359,13.08874869185012,-0.5535374502681119,4.0,2.5,
NATCOPHARM,2025-12-23 00:00:00+05:30,927.0,3068619.85,LONG,0.2424242424242424,,2.090865487614632,2.8671603696789263,0.7251210227077811,231,True,49.89648033126294,1.4302898313914796,2.063537840324112,0.6033013734425031,63.13131313131313,3.089943900373207,4.441175820637789,0.416725689989363,29.694874623877343,-0.6076950737145027,7.0,1.5,
SERVOTECH,2025-12-23 00:00:00+05:30,79.91,858003.05,SHORT,0.2424242424242424,,-0.0588857799976153,0.012675037193268,0.5005789498361193,14,True,48.020833333333336,2.5346692120838434,3.186025310112621,0.7491403195696962,67.67676767676768,5.957080563115378,8.40731256149143,0.4960178459914122,3.6891133014551984,0.1918825345180027,1.0,4.5,
ANGELONE,2025-12-23 00:00:00+05:30,2557.1,672388.95,LONG,0.2424242424242424,,0.4947342857949252,-0.3296453582813886,0.4803333510481213,129,True,51.07913669064748,2.1642889846596045,3.0096686807938964,0.4458491295912358,59.09090909090909,4.9701708840457215,6.397487847103869,0.406311592777761,75.55193838298182,-0.1407844824214717,5.0,2.0,
VAIBHAVGBL,2025-12-23 00:00:00+05:30,241.1,308878.2,LONG,0.2424242424242424,,-0.4277500863642056,-0.6922806575685233,0.4500409617933744,231,True,44.54828660436137,1.77364850301049,2.4827659101314805,0.7095575409059268,63.95939086294416,4.1391176263454375,5.415927671382623,0.4574631013799657,7.942658959658722,0.2364164247200303,5.5,1.5,
RATEGAIN,2025-12-23 00:00:00+05:30,656.95,228904.75,LONG,0.2424242424242424,,-0.4740758857459345,-0.8596925273497323,0.4422515417586133,25,True,48.96907216494845,1.8951141002063707,2.6186402604992782,0.7033833256577,59.5959595959596,4.263499748477788,5.82318216968828,0.2733301639286107,21.74850366584696,0.3221960067990806,4.5,3.0,
BESTAGRO,2025-12-23 00:00:00+05:30,385.75,945169.95,LONG,0.2424242424242424,,-0.1101713901167391,-1.2741499631480255,0.4376464913946637,175,True,44.625,2.2661798972858174,3.557620302875037,0.5547530720219178,62.96296296296296,5.402451194515892,8.24232967238828,0.4373520723309637,18.592970098388868,-0.4709440483905949,2.5,2.0,
GVT&D,2025-12-23 00:00:00+05:30,3129.9,707899.7,LONG,0.2424242424242424,,-1.3721238763596235,-2.4610398527980206,0.3601664375170005,298,True,52.6694045174538,2.099347836829005,2.7352980846244064,0.6454621215743493,58.58585858585859,5.330555335978743,6.84720073963937,0.3477923471815059,134.36175219551134,0.4930934960648389,7.0,-0.5,
SARDAEN,2025-12-23 00:00:00+05:30,530.25,473910.3,LONG,0.2424242424242424,,-1.9734321407911493,-2.902693661918811,0.3099687417029237,175,True,53.2719836400818,1.9072245600357205,2.7154642835127905,0.7290436360162695,68.18181818181819,4.26024107254998,5.767611773841447,0.3968966149851517,17.346611422854718,0.9240924092409412,5.5,1.5,
SOUTHWEST,2025-11-19 00:00:00+05:30,194.74,514727.3,LONG,0.2311157311157311,,4.772474781590119,4.393355910273547,0.7425502706394742,175,True,45.48532731376975,2.139214536179528,3.0279957031703075,0.7135646916234153,62.77777777777778,4.6196175911062936,6.483195375658921,0.4633085767054923,12.020642948976189,-1.5524973468898593,7.0,-0.5,
ARKADE,2025-12-23 00:00:00+05:30,138.61,1112779.8,SHORT,0.2311157311157311,,1.4551371950486218,1.7479729909718666,0.6255785388585811,14,True,49.0,1.9096339240001932,2.5772859825871306,0.7466518453049336,77.41935483870968,4.2027907392278,6.0293957334818,0.2847595350702208,5.162037265952067,-0.5988023952095693,1.5,5.0,
ADANIENT,2025-12-23 00:00:00+05:30,2248.8,1216158.4,SHORT,0.2311157311157311,,0.5492566092161568,-0.295134873645493,0.4829431593326118,14,True,51.95473251028807,1.8189884568836725,3.184214448050225,0.2190622890990435,64.64646464646465,3.852583486454272,6.653242217293581,0.3313081075827539,50.56752112009398,-0.311277125578086,1.5,5.0,
WELSPUNLIV,2025-12-23 00:00:00+05:30,136.95,8737523.0,LONG,0.2311157311157311,,0.6572631453390191,-0.417397241455721,0.4690667891010822,469,True,45.98984771573604,1.8457259872000276,2.6522707614288,0.7401108654108147,59.8984771573604,4.318995977658061,5.406507252366115,0.4434198553454317,4.507871467292733,-0.2920774005111604,9.0,0.5,
